"Tweet_text","ID"
"rt @deepikabhardwaj: know y m  because der are feminists justifying acts like this n sayin - he must hv been cruel to her! htt",1571266
"does  only apply to the unborn? you prolifers sure seem fine with the reckless murder of full grown adults.  is my choice.",1540829
"uneducated arguments to protest @ppact on campus.",941683
"hillary clinton is a shameful  cow.     @realdonaldtrump",620311
"has anyone asked kim davis for her position on the refugees? what about trump's muslim database idea?  and all...",1224263
"the  is a paranoid delusion. the  is real af.",1536342
"rt @therunnergirls: i can't run in a sports bra without being honked or yelled at",914118
"@_dwrobinson i'm not  more correct to say i'm not anti-abortion.",898686
"three hours later and i am officially registered....and i got the last spot in one of my classes.",1252221
"@retrochbabe what you have reported here is a revolting disgrace, shows the contempt the choice brigade have for the unborn child.",903407
"the definition of success is not how much you achieve but how many lives you change along the way.",789849
"hillary: it's important to defend and improve affordable care act.",992551
"the  doesn't kill people, the  of the bible kills people' -  convos with",1371926
"@mmfa you're right... it's about saving the unborn.",1109433
". @ppact pretty sure you are reaping tax dollars from the  'trolls' who would not fund murder, fuck you.",1444945
"my heart hurts at the apathy towards human lives.",552754
"@ppact @bobbyjindal 'care' is an interesting choice of words.",580971
"rt @dadflannels: what's going on in colorado is terrorism",1537160
"so much love to the two pp volunteers that stood across the street from the pro-'life' protest by my office. i",788781
"for every  who is a 'potential rapist,' there are a hundred 'actual  who pretend to be straight.",1114205
"chester @67chester carry on with your day  this one is not advanced enough  to understand the things of this earth  @sweetaphrodite",464043
"i'm  which includes prochoice...think about that statement? @jackwasaharley @ro_cher_fan",940845
"rt @cr_2000: matthew 25:4  '...but the wise took oil in their vessels with their lamps.'  the oil is god's  spirit and the lamp is",1371545
"i think benghazi turned out exactly the way they wanted no loose ends!",1020456
"babies: -viable fetuses: -uses someone else's body, organs, blood, energy",974302
"watching the democratic debate last night made me sick!",576148
"what she would commit suicide if they can't abort? name one who had an abortion after 25 weeks without medical reasons",1107045
"i'm with bernie, but clinton's  thing is pretty catchy",1012088
"if we can make a commitment to spend our first 30 minutes with  each day, it would change our entire life.",1374733
"we declare that all people have worth and value even if the whole world calls them 'unwanted'!",578451
"mass refugees in us = next terror attack = civil unrest = complete gun confiscation. part of the plan",1070374
"what the  committee is a political witch hunt? i'm shocked bc  hate wasting money.",181905
"@piggyshitcock @mrarbit he's preformed many  procedures.  he started out  and the  of it changed his mind. (1/2)",1540797
"@anonijihad are a complete fool!     your lack of understanding of scripture is epic!",1444588
" said, '... i do nothing on my own but speak just what  has taught me.'  (john, 8:28)",1174090
"believers:  so far, 3,000+ purported gods.   arent you glad you were born into a family worshipping the right one?   vs",464463
"big news of the day: scotus will hear challenge to provisions of texas'  omnibus bill",968971
"i give praise to sanders guy on @cbsn for not attacking @hillaryclinton as bernie supporters do.",999861
"recent important @txrighttolife pac endorsmnts: kevin roberts in hd126 &amp; brent graves in hd59. excited to get more  reps in",902989
"@kobradovich @realdonaldtrump @tedcruz i'm fed up w dc but i want a leader not a xenophobic clown or a misogynistic biblethumper",1493259
"rt @shinejob: women across the country using healthcare impacts my life in no way.",1532892
"i'm just gonna say it one more time. 'anyone who approves of harassing clinics is standing behind terrorism.'",1547327
"@marredblank and then, after they've shut down the lecture, they turn and point 'what have you ever done?'",1115422
"@richarddawkins how can  god be moral when 1st 2 books of  spawned  islamic state",1057994
"be thankful for what you have because someone else may not be so lucky.",1389446
"whether  or  the fight by elitist is to keep alive the war against the  forced to keep it or forced to kill it.",1465977
"my favorite mommy-blogger is apparently  so if you need me i'll be in mourning for the next few days",902705
"where are those     who like to discuss and debate without getting emotional lol ?",653879
"everyone should have access to basic reproductive health care.'",888671
"rt @dorothyellerbe:  loves you  you  you  you  you  you  you  you  you  you  you  you  you  you  you  you  you  you",1051858
"rt @thinkthroughit:  &amp; dad of dead baby' creepy!    don't need pp for any real care ht",1253959
"the news of the planned parenthood shooting makes me heartsick. i just visited one last weekend to refill my bc prescription.",1537856
"should follow biblical teachings",272037
"i see that the usual bunch of boys and/or men are on the  tag lecturing us how domestic violence is not so bad.",481265
"@ulexon what's all around us is evidence of physics and evolution. no evidence for creator or mythical son.  period.   vs",270242
"rt @savethe1child:   speakers: ' tells us that we overcome by the words of our  @drlngprincess htt",793096
"hey, lets  and use that $500billion @chad_beerpage5 im with you buddy!!  lets do it",951456
"@yesallwomen did you thank the man who helped you where you couldn't help yourself?  or are you blaming them both?",1312818
"@just1luca @sibelius7 @bianatheist the full pantheon of  gods known as  like you worship the  pantheon under",752092
"wow, angry dudes from my  tweet. i didn't know there were so many diff ways to say 'value my jizz more'",1107953
"it takes a prize idiot to claim that  were created. /@imran60524425",1188687
"caller is right: it's like putting up a sign for free alcohol in aa. it's not right. weigh in now.",566303
"because reactionaries scream about body parts while murdering folks to end reproduction freedom.",1489878
"vp susan ross. yes!! literally doing happy dances in my seat for this episode.",1207099
"@frankrizzo0101  @lincromero7 frank, fyi i blocked seor. she's stubbornly ignorant &amp; unkind; a time waster. be well.",953447
"people who were raped would have to carry to term &amp; wouldn't have bodily autonomy. consent wouldn't matter for people anymore",893731
"@harolditz all if it tested and showed her strength and resilience-qualities need for presidency.",1006370
"rt @sandraeckersley: @bryngreenwood @harrypusspuss they will never win.",1526088
"rt @prolifepolitics: glad to see this article shattering stereotype that the  movement is anti-gay. some are, but many are not. htt",794577
"@tazyfatour  to have you on this list. i   bless, favor and prosper you above and beyond any and everything you can imagine",1226269
"not a big fan of regime change but  has no problem going after syria!!",1001656
"@lordxmen2k @linksteroh when your right your right",861874
"except the glass ceiling in the white house",1366112
"i don't know about you, but i don't think there's enough room on this planet for",1213099
"when a woman lies about 'having a boyfriend' it is because she is not interested in you and that is her fucking right.",948180
